LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,LogType,AdditionalInformation,timestamp,input,tokens,Hour,Token_Count
986,2015-07-29,"19:29:03,812",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:03.812,"{""Timestamp"": ""2015-07-29T19:29:03.812000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
987,2015-07-29,"19:29:03,816",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:03.816,"{""Timestamp"": ""2015-07-29T19:29:03.816000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
988,2015-07-29,"19:29:04,018",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:04.018,"{""Timestamp"": ""2015-07-29T19:29:04.018000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
989,2015-07-29,"19:29:04,027",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:04.027,"{""Timestamp"": ""2015-07-29T19:29:04.027000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
990,2015-07-29,"19:29:10,495",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:10.495,"{""Timestamp"": ""2015-07-29T19:29:10.495000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
991,2015-07-29,"19:29:10,701",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:10.701,"{""Timestamp"": ""2015-07-29T19:29:10.701000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
992,2015-07-29,"19:29:17,176",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.11:59852,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:29:17.176,"{""Timestamp"": ""2015-07-29T19:29:17.176000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.11:59852"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
993,2015-07-29,"19:29:17,382",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:17.382,"{""Timestamp"": ""2015-07-29T19:29:17.382000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
994,2015-07-29,"19:29:17,388",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:17.388,"{""Timestamp"": ""2015-07-29T19:29:17.388000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
995,2015-07-29,"19:29:23,859",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:23.859,"{""Timestamp"": ""2015-07-29T19:29:23.859000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
996,2015-07-29,"19:29:23,959",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:23.959,"{""Timestamp"": ""2015-07-29T19:29:23.959000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
997,2015-07-29,"19:29:23,962",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:23.962,"{""Timestamp"": ""2015-07-29T19:29:23.962000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
998,2015-07-29,"19:29:27,198",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:29:27.198,"{""Timestamp"": ""2015-07-29T19:29:27.198000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
999,2015-07-29,"19:29:27,199",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.11:59897,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:29:27.199,"{""Timestamp"": ""2015-07-29T19:29:27.199000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.11:59897"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
1000,2015-07-29,"19:29:27,298",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.12:56426,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:29:27.298,"{""Timestamp"": ""2015-07-29T19:29:27.298000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.12:56426"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
1001,2015-07-29,"19:29:27,299",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:27.299,"{""Timestamp"": ""2015-07-29T19:29:27.299000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1002,2015-07-29,"19:29:30,540",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:29:30.540,"{""Timestamp"": ""2015-07-29T19:29:30.540000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
1003,2015-07-29,"19:29:30,639",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:30.639,"{""Timestamp"": ""2015-07-29T19:29:30.639000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1004,2015-07-29,"19:29:37,321",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:37.321,"{""Timestamp"": ""2015-07-29T19:29:37.321000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1005,2015-07-29,"19:29:40,559",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:40.559,"{""Timestamp"": ""2015-07-29T19:29:40.559000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1006,2015-07-29,"19:29:40,562",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:40.562,"{""Timestamp"": ""2015-07-29T19:29:40.562000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1007,2015-07-29,"19:29:40,566",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:29:40.566,"{""Timestamp"": ""2015-07-29T19:29:40.566000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
1008,2015-07-29,"19:29:40,664",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.12:56483,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:29:40.664,"{""Timestamp"": ""2015-07-29T19:29:40.664000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.12:56483"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
1009,2015-07-29,"19:29:43,899",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.11:59968,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:29:43.899,"{""Timestamp"": ""2015-07-29T19:29:43.899000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.11:59968"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
1010,2015-07-29,"19:29:44,109",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:29:44.109,"{""Timestamp"": ""2015-07-29T19:29:44.109000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
1011,2015-07-29,"19:29:44,110",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:29:44.110,"{""Timestamp"": ""2015-07-29T19:29:44.110000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1012,2015-07-29,"19:29:47,343",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:47.343,"{""Timestamp"": ""2015-07-29T19:29:47.343000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1013,2015-07-29,"19:29:50,793",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:50.793,"{""Timestamp"": ""2015-07-29T19:29:50.793000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1014,2015-07-29,"19:29:54,022",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:29:54.022,"{""Timestamp"": ""2015-07-29T19:29:54.022000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1015,2015-07-29,"19:29:54,133",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:54.133,"{""Timestamp"": ""2015-07-29T19:29:54.133000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1016,2015-07-29,"19:29:54,134",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:54.134,"{""Timestamp"": ""2015-07-29T19:29:54.134000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1017,2015-07-29,"19:29:57,472",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:57.472,"{""Timestamp"": ""2015-07-29T19:29:57.472000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1018,2015-07-29,"19:29:57,473",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:29:57.473,"{""Timestamp"": ""2015-07-29T19:29:57.473000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
1019,2015-07-29,"19:29:57,474",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:29:57.474,"{""Timestamp"": ""2015-07-29T19:29:57.474000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1020,2015-07-29,"19:30:00,813",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:30:00.813,"{""Timestamp"": ""2015-07-29T19:30:00.813000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1021,2015-07-29,"19:30:00,814",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:30:00.814,"{""Timestamp"": ""2015-07-29T19:30:00.814000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1022,2015-07-29,"19:30:04,152",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.13:44387,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:30:04.152,"{""Timestamp"": ""2015-07-29T19:30:04.152000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.13:44387"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
1023,2015-07-29,"19:30:04,154",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:30:04.154,"{""Timestamp"": ""2015-07-29T19:30:04.154000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
1024,2015-07-29,"19:30:07,289",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:30:07.289,"{""Timestamp"": ""2015-07-29T19:30:07.289000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1025,2015-07-29,"19:30:10,625",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.11:60068,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:30:10.625,"{""Timestamp"": ""2015-07-29T19:30:10.625000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.11:60068"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
1026,2015-07-29,"19:30:10,728",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:30:10.728,"{""Timestamp"": ""2015-07-29T19:30:10.728000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1027,2015-07-29,"19:30:10,729",WARN,188978561024:QuorumCnxManager$SendWorker,Send worker leaving thread,E42,send worker leaving thread,zookeeper,Node: SendWorker Id: 688,2015-07-29 19:30:10.729,"{""Timestamp"": ""2015-07-29T19:30:10.729000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Send worker leaving thread"", ""EventId"": ""E42"", ""EventTemplate"": ""send worker leaving thread""}","['send', 'worker', 'leaving', 'thread']",19,4
1028,2015-07-29,"19:30:13,966",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:30:13.966,"{""Timestamp"": ""2015-07-29T19:30:13.966000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1029,2015-07-29,"19:30:20,650",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:30:20.650,"{""Timestamp"": ""2015-07-29T19:30:20.650000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1030,2015-07-29,"19:30:20,748",WARN,188978561024:QuorumCnxManager$SendWorker,Interrupted while waiting for message on queue,E24,interrupted while waiting for message on queue,zookeeper,Node: SendWorker Id: 679,2015-07-29 19:30:20.748,"{""Timestamp"": ""2015-07-29T19:30:20.748000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$SendWorker"", ""Content"": ""Interrupted while waiting for message on queue"", ""EventId"": ""E24"", ""EventTemplate"": ""interrupted while waiting for message on queue""}","['interrupted', 'while', 'waiting', 'for', 'message', 'on', 'queue']",19,7
1031,2015-07-29,"19:30:20,857",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:30:20.857,"{""Timestamp"": ""2015-07-29T19:30:20.857000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1032,2015-07-29,"19:30:23,989",WARN,188978561024:QuorumCnxManager$RecvWorker,"Connection broken for id 188978561024, my id = 2, error =",E11,"connection broken for id <var>, my id = <var>, error =",zookeeper,Node: RecvWorker Id: 762,2015-07-29 19:30:23.989,"{""Timestamp"": ""2015-07-29T19:30:23.989000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Connection broken for id 188978561024, my id = 2, error ="", ""EventId"": ""E11"", ""EventTemplate"": ""connection broken for id <var>, my id = <var>, error =""}","['connection', 'broken', 'for', 'id', '<var>', ',', 'my', 'id', '=', '<var>', ',', 'error', '=']",19,13
1033,2015-07-29,"19:30:23,995",WARN,188978561024:QuorumCnxManager$RecvWorker,Interrupting SendWorker,E25,interrupting sendworker,zookeeper,Node: RecvWorker Id: 765,2015-07-29 19:30:23.995,"{""Timestamp"": ""2015-07-29T19:30:23.995000"", ""LogType"": ""zookeeper"", ""Component"": ""188978561024:QuorumCnxManager$RecvWorker"", ""Content"": ""Interrupting SendWorker"", ""EventId"": ""E25"", ""EventTemplate"": ""interrupting sendworker""}","['interrupting', 'send', '##work', '##er']",19,4
1034,2015-07-29,"19:30:27,429",INFO,3888:QuorumCnxManager$Listener,Received connection request /10.10.34.12:56644,E40,received connection request /<var>:<var>,zookeeper,Node: /10.10.34.12 Id: 493,2015-07-29 19:30:27.429,"{""Timestamp"": ""2015-07-29T19:30:27.429000"", ""LogType"": ""zookeeper"", ""Component"": ""3888:QuorumCnxManager$Listener"", ""Content"": ""Received connection request /10.10.34.12:56644"", ""EventId"": ""E40"", ""EventTemplate"": ""received connection request /<var>:<var>""}","['received', 'connection', 'request', '/', '<var>', ':', '<var>']",19,7
